id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
25832,0.037288,tcp,-,FIN,22,24,2054,2478,1206.822604,31,29,420725.1875,509547.3125,6,6,1.758476,1.597739,227.812817,209.395985,255,1954587712,1954878876,255,0.000648,0.000532,0.000116,93,103,0,0,3,0,6,1,1,4,0,0,0,7,6,0,Normal,0
21553,0.007046,tcp,ssh,FIN,32,24,3728,5474,7805.847178,31,29,4101050.25,5956287.0,7,7,0.234867,0.275957,15.002604,0.403496,255,2068640066,4218477505,255,0.000713,0.000571,0.000142,117,228,0,0,4,0,3,1,1,1,0,0,0,3,1,0,Normal,0
16165,0.016965,tcp,-,FIN,48,50,2974,30506,5717.654007,31,29,1373651.625,14097731.0,7,18,0.362043,0.341125,20.104292,19.546498,255,3929230892,3929520765,255,0.000681,0.000583,9.8e-05,62,610,0,0,8,0,1,1,1,2,0,0,0,6,7,0,Normal,0
5550,0.000978,udp,dns,CON,2,2,130,162,3067.484674,31,29,531697.3125,662576.6875,0,0,0.008,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,5,1,1,2,0,0,0,5,6,0,Normal,0
19723,0.000108,udp,-,INT,2,0,503,0,9259.259244,64,0,18666666.0,0.0,0,0,0.108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,46,0,46,46,46,46,0,0,0,46,46,0,Normal,0
18153,0.001021,udp,dns,CON,2,2,130,162,2938.295862,31,29,509304.625,634671.875,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,4,1,1,1,0,0,0,1,2,0,Normal,0
42584,0.39699,tcp,-,FIN,10,8,610,354,42.822237,254,252,11063.25098,6247.008789,2,1,43.221111,49.95043,3005.289804,106.679203,255,2129765251,1843623011,255,0.092381,0.047328,0.045053,61,44,0,0,11,1,4,4,1,11,0,0,0,4,11,0,Normal,0
19454,0.126858,tcp,-,FIN,48,50,2958,33044,764.634497,31,29,182692.4688,2042220.5,7,18,2.692447,2.632896,162.110837,166.241414,255,3603702113,1520992722,255,0.000615,0.000477,0.000138,62,661,0,0,5,0,2,1,1,4,0,0,0,3,6,0,Normal,0
100702,6e-06,udp,-,INT,2,0,216,0,166666.6608,254,0,144000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,5,2,2,2,1,5,0,0,0,11,5,0,Normal,0
39472,0.00102,udp,dns,CON,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,7,1,1,3,0,0,0,5,3,0,Normal,0
