id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
33274,0.00105,udp,dns,CON,2,2,130,162,2857.142959,31,29,495238.125,617142.875,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,1,1,2,0,0,0,4,4,0,Normal,0
21448,0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,1,1,2,0,0,0,1,2,0,Normal,0
19872,0.033241,tcp,-,FIN,48,52,2958,32746,2978.249749,31,29,697211.25,7729490.5,7,18,0.699489,0.641412,50.117648,47.116697,255,1495864158,3679352086,255,0.000881,0.000526,0.000355,62,630,0,0,6,0,2,1,1,2,0,0,0,2,2,0,Normal,0
23319,0.000967,udp,dns,CON,2,2,130,162,3102.378397,31,29,537745.5625,670113.75,0,0,0.002,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,1,0,0,0,3,1,0,Normal,0
43051,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,1,1,1,2,0,0,0,2,2,0,Normal,0
43385,0.332426,tcp,-,FIN,10,6,642,268,45.122823,254,252,13909.86231,5390.67334,2,1,33.040222,55.491199,1664.1192,76.528734,255,2992021846,2137734530,255,0.096421,0.054962,0.041459,64,45,0,0,15,1,2,2,1,6,0,0,0,5,6,0,Normal,0
18132,0.008041,tcp,-,FIN,34,36,2230,13500,8581.022268,31,29,2153961.0,13058077.0,7,11,0.232818,0.214571,0.0,12.691555,255,3980596303,3980839806,255,0.000651,0.000528,0.000123,66,375,0,0,10,0,5,1,1,5,0,0,0,1,14,0,Normal,0
28836,0.402881,tcp,smtp,FIN,52,42,37210,3380,230.837396,31,29,724680.5,65528.03516,18,8,7.892804,9.815293,718.568067,23.601906,255,212407478,2358750040,255,0.000568,0.000451,0.000117,716,80,0,0,1,0,3,1,1,1,0,0,0,2,1,0,Normal,0
3837,0.02195,tcp,-,FIN,48,50,2974,30506,4419.134216,31,29,1061685.625,10896036.0,7,18,0.459787,0.437286,27.915007,27.179965,255,3365784505,3370249735,255,0.00063,0.000515,0.000115,62,610,0,0,9,0,4,1,1,1,0,0,0,6,7,0,Normal,0
33498,0.521256,tcp,smtp,FIN,52,40,37492,3276,174.578316,31,29,564344.5625,49035.40234,18,8,10.21398,13.351795,891.418851,29.750779,255,2714587157,2747102052,255,0.00066,0.000532,0.000128,721,82,0,0,2,0,3,1,1,1,0,0,0,1,1,0,Normal,0
