id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
36130,0.001074,udp,dns,CON,2,2,146,178,2793.296014,31,29,543761.625,662942.25,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,2,1,1,0,0,0,2,1,0,Normal,0
41050,0.856419,tcp,-,FIN,20,8,18062,354,31.526623,254,252,160286.0156,2895.778809,7,1,45.074687,104.079289,3612.195076,151.897344,255,3014433510,2077711971,255,0.175518,0.109315,0.066203,903,44,0,0,2,1,2,1,1,2,0,0,0,1,4,0,Normal,0
12186,0.004743,udp,-,CON,4,4,568,320,1475.859153,31,29,718532.5625,404807.0938,0,0,1.228,1.068667,1.727464,1.501423,0,0,0,0,0.0,0.0,0.0,142,80,0,0,6,0,3,1,1,3,0,0,0,3,4,0,Normal,0
18403,0.022859,tcp,-,FIN,60,62,3614,45696,5293.319994,31,29,1243799.0,15734372.0,7,24,0.382186,0.3722,0.0,20.84247,255,60243372,77323400,255,0.00066,0.000525,0.000135,60,737,0,0,10,0,3,1,1,1,0,0,0,5,5,0,Normal,0
103069,0.853724,tcp,-,FIN,10,6,534,268,17.570081,254,252,4507.311523,2099.039062,2,1,94.743667,142.538,4759.75257,217.726094,255,1286786162,514585066,255,0.316254,0.141029,0.175225,53,45,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
33578,0.053653,tcp,-,FIN,72,74,4238,63516,2702.551492,31,29,623264.3125,9342702.0,7,30,0.750732,0.727781,47.073297,45.946335,255,1870732824,1871003556,255,0.000944,0.000524,0.00042,59,858,0,0,7,0,2,1,1,2,0,0,0,4,4,0,Normal,0
13579,0.062672,tcp,-,FIN,90,92,5174,83812,2888.052235,31,29,653178.5,10582206.0,7,39,0.700157,0.681209,40.753741,39.823643,255,3426384889,3426708074,255,0.000808,0.000667,0.000141,57,911,0,0,3,0,2,1,1,1,0,0,0,2,5,0,Normal,0
9891,0.284201,tcp,-,FIN,24,26,4840,2872,172.413189,31,29,130583.6406,77747.78906,7,7,12.343044,11.34712,850.974736,23.026697,255,2211476340,69154953,255,0.000643,0.000519,0.000124,202,110,0,0,4,0,5,1,1,3,0,0,0,3,11,0,Normal,0
22011,0.001609,udp,-,CON,4,4,520,304,4350.528202,31,29,1939092.625,1133623.375,0,0,0.418333,0.199667,0.586664,0.277424,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,7,1,1,3,0,0,0,4,10,0,Normal,0
47598,1.095382,tcp,-,FIN,10,10,608,646,17.345547,254,252,4002.256836,4250.572266,2,3,121.709111,113.209664,7264.878157,171.003953,255,2392166856,169453192,255,0.135566,0.075736,0.05983,61,65,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0
42815,0.773968,tcp,-,FIN,10,6,598,268,19.380647,254,252,5571.290039,2315.341309,2,1,81.969,126.323797,4242.353727,203.983641,255,1751741634,1292416381,255,0.252021,0.142341,0.10968,60,45,0,0,4,1,1,2,1,2,0,0,0,2,5,0,Normal,0
47425,0.714666,tcp,-,FIN,10,8,534,354,23.787335,254,252,5384.333496,3470.152344,2,1,77.917889,91.29343,5549.069014,134.3345,255,3135808899,1457511358,255,0.112572,0.075604,0.036968,53,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
11855,0.183942,tcp,-,FIN,22,14,1470,1728,190.277365,31,29,61062.72656,69804.60938,5,4,8.759143,14.094692,565.948051,17.996508,255,1918732305,4064430674,255,0.000688,0.000565,0.000123,67,123,0,0,2,0,1,1,1,1,0,0,0,2,3,0,Normal,0
10943,0.077824,tcp,-,FIN,68,70,4014,59460,1760.382479,31,29,406558.4063,6024979.5,7,28,1.174379,1.137015,71.993057,68.818628,255,4271736496,7786087,255,0.000633,0.000504,0.000129,59,849,0,0,12,0,2,1,1,3,0,0,0,6,6,0,Normal,0
82178,0.668856,tcp,-,FIN,10,6,708,268,22.426351,254,252,7630.939941,2679.201416,2,1,64.882444,114.757797,3310.974611,161.904969,255,1986041436,2286420217,255,0.20714,0.095066,0.112074,71,45,0,0,9,1,3,3,3,8,0,0,0,3,8,0,Normal,0
20653,0.067899,tcp,-,FIN,48,50,2958,33044,1428.592392,31,29,341330.5,3815549.25,7,18,1.437809,1.375204,80.833518,79.444519,255,2075995245,4240894260,255,0.000639,0.000511,0.000128,62,661,0,0,8,0,3,1,1,5,0,0,0,3,11,0,Normal,0
34329,0.001727,udp,-,CON,4,4,520,304,4053.27158,31,29,1806601.0,1056166.75,0,0,0.440333,0.219,0.617776,0.302642,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,4,1,1,4,0,0,0,6,6,0,Normal,0
11345,0.0319,tcp,-,FIN,48,50,2974,30506,3040.752368,31,29,730532.9375,7497429.5,7,18,0.686826,0.638714,53.673917,50.008361,255,2944772886,799695821,255,0.000717,0.000594,0.000123,62,610,0,0,2,0,1,1,1,2,0,0,0,3,5,0,Normal,0
46657,0.838127,tcp,-,CON,6,2,978,86,8.351956,62,252,7779.250488,410.438995,2,1,167.6254,0.002,8629.021552,0.0,255,1384864729,949460367,255,0.316058,0.157457,0.158601,163,43,0,0,3,3,1,1,1,2,0,0,0,1,2,0,Normal,0
26189,0.005683,tcp,-,FIN,22,24,2054,2478,7918.352705,31,29,2760513.75,3343304.5,6,6,0.254476,0.221957,15.716671,13.104882,255,2834235803,684941088,255,0.000698,0.000569,0.000129,93,103,0,0,8,0,3,1,1,1,0,0,0,1,6,0,Normal,0
31435,0.153991,udp,-,CON,4,4,520,304,45.457202,31,29,20260.92383,11844.84863,0,0,46.323,47.313668,65.50425,66.905969,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,5,1,1,6,0,0,0,6,9,0,Normal,0
16653,0.033257,tcp,smtp,FIN,52,42,37152,3380,2796.403752,31,29,8765192.0,793817.8125,18,8,0.65764,0.797683,41.778615,1.733054,255,185407540,186515022,255,0.000722,0.000548,0.000174,714,80,0,0,1,0,1,1,1,1,0,0,0,3,1,0,Normal,0
11639,1.005564,tcp,http,FIN,14,18,1684,10168,30.828471,31,29,12442.76856,76406.875,3,5,77.32469,59.122882,8765.802225,7676.201289,255,1306219393,1307391097,255,0.000594,0.000472,0.000122,120,565,1,3924,3,0,4,3,1,2,0,0,1,9,1,0,Normal,0
18036,0.975701,tcp,ftp,FIN,52,54,2934,3742,107.614938,31,29,23597.39453,30115.78516,11,15,19.507779,18.400906,1578.502376,58.342223,255,935211320,936160776,255,0.000563,0.00045,0.000113,56,69,0,0,1,0,5,1,1,7,1,1,0,8,1,0,Normal,0
11929,0.000982,udp,dns,CON,2,2,130,162,3054.989733,31,29,529531.5625,659877.8125,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,1,0,0,0,2,1,0,Normal,0
33158,1.008174,tcp,http,FIN,14,18,1684,10168,30.748662,31,29,12410.55664,76209.07031,3,5,77.525695,59.276412,8761.669059,7691.05996,255,2073187210,2074609873,255,0.000626,0.000474,0.000152,120,565,1,3924,3,0,4,1,1,1,0,0,1,2,1,0,Normal,0
31457,0.001016,udp,dns,CON,2,2,146,178,2952.755752,31,29,574803.125,700787.375,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,6,2,1,3,0,0,0,4,6,0,Normal,0
34834,0.023688,tcp,-,FIN,52,54,3182,39076,4432.62417,31,29,1054035.75,12952719.0,7,20,0.46718,0.437094,0.0,27.025267,255,1559002928,3704629157,255,0.000641,0.000518,0.000123,61,724,0,0,8,0,2,1,1,2,0,0,0,4,5,0,Normal,0
37059,0.222538,tcp,ftp-data,FIN,8,12,424,8824,85.378679,31,29,13337.04883,290790.7813,1,4,31.736286,20.181183,2108.779075,1671.845989,255,1107013544,3482147310,255,0.000683,0.000541,0.000142,53,735,0,0,3,0,4,1,1,4,0,0,0,4,3,0,Normal,0
41688,0.63116,tcp,-,FIN,10,6,534,268,23.765764,254,252,6096.710449,2839.216553,2,1,62.973778,108.904203,3248.90265,161.300625,255,877963910,324440940,255,0.199678,0.086635,0.113043,53,45,0,0,4,1,1,1,1,4,0,0,0,1,5,0,Normal,0
23754,0.049042,tcp,-,FIN,70,74,4134,63516,2915.86795,31,29,664736.3125,10221116.0,7,30,0.712926,0.664411,43.994247,41.965652,255,2388809569,2389101845,255,0.000648,0.00053,0.000118,59,858,0,0,5,0,5,1,1,3,0,0,0,7,2,0,Normal,0
6468,0.001079,udp,dns,CON,2,2,130,162,2780.352305,31,29,481927.7188,600556.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,1,1,1,2,0,0,0,2,3,0,Normal,0
17275,0.00533,tcp,-,FIN,22,24,1920,4312,8442.77662,31,29,2751219.5,6203377.0,6,6,0.237762,0.211,14.897834,12.210165,255,3057566210,908203561,255,0.000616,0.000472,0.000144,87,180,0,0,6,0,2,1,1,1,0,0,0,3,4,0,Normal,0
