id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
39480,0.046377,tcp,ftp-data,FIN,6,8,320,1838,280.311364,31,29,46057.3125,277551.375,1,2,9.212,6.538571,640.576425,15.707987,255,2384601105,2390597038,255,0.000753,0.000604,0.000149,53,230,0,0,6,0,9,1,1,5,0,0,0,6,3,0,Normal,0
37371,0.099815,tcp,-,FIN,66,68,3926,57474,1332.465013,31,29,309933.375,4538716.5,7,27,1.530892,1.50347,117.684843,118.392344,255,2041584965,4212529192,255,0.000721,0.000582,0.000139,59,845,0,0,8,0,3,1,1,1,0,0,0,1,7,0,Normal,0
5605,0.34844,tcp,ftp-data,FIN,14,6,8928,320,54.528758,31,29,190357.0313,6130.180176,4,1,26.803077,69.569203,2166.67368,86.486859,255,2613412045,2993733340,255,0.000575,0.000458,0.000117,638,53,0,0,1,0,3,1,1,2,0,0,0,3,1,0,Normal,0
30726,0.001056,udp,dns,CON,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,5,1,1,2,0,0,0,1,4,0,Normal,0
47523,1.009823,tcp,-,FIN,22,10,18526,440,30.69845,254,252,140095.8438,3137.183594,8,1,46.496525,105.944664,5144.626746,147.915578,255,1343183795,3935112086,255,0.094408,0.05632,0.038088,842,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
32800,1.34,tcp,http,FIN,14,18,1684,10168,23.134328,31,29,9337.313477,57337.3125,3,5,103.048541,78.796529,8996.537279,7879.803475,255,3123290397,1002855903,255,0.000569,0.000455,0.000114,120,565,1,3924,2,0,1,1,1,1,0,0,1,5,2,0,Normal,0
36727,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,6,6,1,22,0,0,0,7,22,0,Normal,0
19899,0.004685,udp,-,CON,4,4,568,304,1494.130187,31,29,727427.9375,389327.625,0,0,1.194,1.064333,1.685035,1.493881,0,0,0,0,0.0,0.0,0.0,142,76,0,0,10,0,3,1,1,2,0,0,0,2,6,0,Normal,0
39368,0.029043,tcp,-,FIN,60,62,3598,48710,4166.236243,31,29,974830.4375,13201116.0,7,24,0.483949,0.465738,30.544937,29.92505,255,2339301133,190036520,255,0.000764,0.000624,0.00014,60,786,0,0,6,0,2,1,1,3,0,0,0,4,2,0,Normal,0
74959,0.468559,tcp,-,FIN,10,6,2322,268,32.013044,254,252,35683.875,3824.491699,2,1,48.920111,60.835199,2668.048153,92.418547,255,2430948767,3663240758,255,0.201309,0.164374,0.036935,232,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Normal,0
