id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
27121,1.877937,tcp,ssh,FIN,108,114,9504,12298,117.682332,31,29,40112.10156,51933.58594,26,31,17.547926,16.613656,1017.440257,989.865443,255,3205138287,1060059653,255,0.000715,0.000585,0.00013,88,108,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
45190,0.71849,tcp,-,FIN,10,6,534,268,20.877117,254,252,5355.67627,2494.119629,2,1,75.564111,123.770398,3950.764764,192.030625,255,198526491,3272763479,255,0.175125,0.099635,0.07549,53,45,0,0,6,1,1,1,1,3,0,0,0,3,3,0,Normal,0
32792,1.163595,tcp,http,FIN,350,746,18682,1087890,941.049108,31,29,128078.9297,7469486.0,2,370,3.333195,1.561105,192.046574,113.952348,255,3599097327,1454713440,255,0.000717,0.000569,0.000148,53,1458,1,524288,3,0,4,2,1,2,0,0,1,4,2,0,Normal,0
115787,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
19333,0.046396,tcp,ftp-data,FIN,6,8,320,1888,280.196578,31,29,46038.45313,284852.1563,1,2,9.2164,6.550857,642.294452,15.742545,255,1565800803,3853359009,255,0.000654,0.000537,0.000117,53,236,0,0,2,0,2,1,1,4,0,0,0,1,5,0,Normal,0
10584,0.000964,udp,dns,CON,2,2,130,162,3112.033175,31,29,539419.0625,672199.1875,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,1,1,1,2,0,0,0,5,1,0,Normal,0
5774,0.034624,tcp,-,FIN,78,80,4550,72810,4534.427099,31,29,1037892.813,16612755.0,7,33,0.457387,0.441935,23.542142,22.86256,255,697685064,697990245,255,0.000729,0.000586,0.000143,58,910,0,0,4,0,2,1,1,2,0,0,0,2,6,0,Normal,0
47607,0.648929,tcp,-,FIN,10,10,608,646,29.279012,254,252,6755.746582,7174.898926,2,3,72.103222,59.247891,3736.188967,83.481633,255,537617415,2828401918,255,0.147668,0.083634,0.064034,61,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
12819,0.004659,tcp,-,FIN,22,14,1470,1728,7512.341942,31,29,2410817.75,2755956.25,5,4,0.221857,0.301769,13.822885,0.39992,255,2814838216,669751717,255,0.000753,0.00061,0.000143,67,123,0,0,7,0,1,1,1,2,0,0,0,6,3,0,Normal,0
106598,0.743089,tcp,-,FIN,16,8,9514,354,30.951877,254,252,96031.5625,3337.419678,5,1,48.697865,94.37943,3517.793765,165.397219,255,2403163712,1185275777,255,0.159341,0.082428,0.076913,595,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
90971,1.062307,tcp,http,FIN,10,8,808,1302,16.002907,62,252,5482.407715,8585.088867,2,2,117.938333,141.435281,6946.477481,280.365375,255,4277558762,2179266867,255,0.1847,0.072251,0.112449,81,163,1,249,2,1,1,1,1,2,0,0,4,1,2,0,Normal,0
36864,1.404405,tcp,-,FIN,28,30,4840,3080,40.586583,31,29,26590.62109,16963.76758,7,7,54.003424,48.409277,2897.24314,71.93,255,4112272064,174525966,255,0.000679,0.000533,0.000146,173,103,0,0,1,0,2,1,1,1,0,0,0,2,6,0,Normal,0
71720,0.515349,tcp,-,FIN,10,6,558,268,29.106491,254,252,7808.30127,3477.255371,2,1,54.07,79.151398,3243.961334,127.776617,255,3665054703,3491185935,255,0.160419,0.119591,0.040828,56,45,0,0,10,1,2,1,1,10,0,0,0,2,10,0,Normal,0
35723,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,8,8,1,28,0,0,0,8,28,0,Normal,0
3936,0.003957,tcp,http,FIN,8,10,1042,824,4296.183874,31,29,1843821.0,1500126.375,2,2,0.515857,0.378556,32.735528,0.674419,255,1880403483,1881411859,255,0.000696,0.000546,0.00015,130,82,1,83,2,0,2,1,1,2,0,0,1,7,3,0,Normal,0
7767,0.001103,udp,dns,CON,2,2,146,178,2719.854899,31,29,529465.0625,645512.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,6,0,0,0,3,2,0,Normal,0
7867,0.005264,tcp,-,FIN,22,14,1470,1728,6648.936125,31,29,2133738.5,2439209.75,5,4,0.2632,0.349692,17.116403,0.530604,255,2862757172,713475983,255,0.000694,0.000568,0.000126,67,123,0,0,5,0,7,1,1,2,0,0,0,2,6,0,Normal,0
104823,0.960068,tcp,-,FIN,10,8,534,354,17.707079,254,252,4008.049561,2583.150391,2,1,101.087667,124.723,5916.758076,231.349984,255,2188481243,1746256768,255,0.110404,0.086998,0.023406,53,44,0,0,2,1,1,1,1,2,0,0,0,9,2,0,Normal,0
27357,0.367394,tcp,ftp-data,FIN,14,6,8928,320,51.715597,31,29,180536.4219,5813.921875,4,1,28.261077,73.363,2227.837626,90.122414,255,472273323,3770824773,255,0.000583,0.000456,0.000127,638,53,0,0,5,0,1,1,1,6,0,0,0,5,3,0,Normal,0
9457,0.041693,tcp,-,FIN,30,42,2302,34406,1702.923823,31,29,427122.0625,6444631.5,5,15,1.427172,1.004439,82.68049,69.200666,255,297561367,2446467601,255,0.000639,0.000509,0.00013,77,819,0,0,13,0,6,5,1,5,0,0,0,7,11,0,Normal,0
36729,0.001838,udp,-,CON,4,4,544,304,3808.487433,31,29,1775843.25,992383.0,0,0,0.471333,0.240333,0.660202,0.332116,0,0,0,0,0.0,0.0,0.0,136,76,0,0,12,0,4,1,1,5,0,0,0,6,9,0,Normal,0
18652,0.81362,tcp,ftp,FIN,52,54,2934,3742,129.052879,31,29,28298.22461,36115.14063,11,15,16.26614,15.341075,1420.299277,52.916578,255,3225630639,3226660085,255,0.000679,0.00054,0.000139,56,69,0,0,1,0,3,1,1,4,1,1,0,2,1,0,Normal,0
35476,0.222363,tcp,ftp-data,FIN,14,6,8928,320,85.445872,31,29,298287.0313,9605.915039,4,1,17.104847,44.342199,1561.800632,66.809211,255,3234721606,1393551112,255,0.000654,0.000528,0.000126,638,53,0,0,6,0,4,1,1,5,0,0,0,6,3,0,Normal,0
10944,0.00106,udp,dns,CON,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0,0,0.001,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,2,2,0,Normal,0
38416,6.531688,tcp,http,FIN,338,746,18058,1087890,165.807057,31,29,22052.49219,1330660.0,2,370,19.438633,8.766642,1242.586384,802.114019,255,2487494838,2510756103,255,0.000802,0.000539,0.000263,53,1458,1,524288,2,0,2,1,1,2,0,0,1,4,2,0,Normal,0
5312,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.784,0.0,15.492035,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
28052,0.28935,tcp,ftp-data,FIN,8,12,424,8824,65.66442,31,29,10257.47363,223646.0938,1,4,41.288856,26.248636,2529.601775,2009.355193,255,42340333,2292163325,255,0.001363,0.000612,0.000751,53,735,0,0,3,0,4,1,1,4,0,0,0,6,5,0,Normal,0
108807,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.624,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
35010,0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0,0,0.003,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,2,0,0,0,3,4,0,Normal,0
5334,0.003956,tcp,-,FIN,12,12,1064,2260,5813.953702,31,29,1973710.875,4190091.25,4,4,0.329455,0.312091,16.781687,0.376548,255,3374749592,3375026128,255,0.000631,0.000516,0.000115,89,188,0,0,1,0,4,1,1,1,0,0,0,5,6,0,Normal,0
19145,0.151525,tcp,-,FIN,84,86,4862,75600,1115.327462,31,29,253687.5,3945012.25,7,36,1.821096,1.775871,95.000153,93.475916,255,3143570661,3151760412,255,0.000699,0.000574,0.000125,58,879,0,0,12,0,2,1,1,2,0,0,0,3,3,0,Normal,0
376,0.020997,tcp,-,FIN,16,18,1540,1644,1571.653029,31,29,550173.8125,591703.5625,4,4,1.379,1.283375,85.736362,2.418452,255,1074592884,1079600143,255,0.000618,0.000462,0.000156,96,91,0,0,6,0,13,6,1,6,0,0,0,8,10,0,Normal,0
28931,1.11707,tcp,http,FIN,14,18,1684,10168,27.751171,31,29,11200.73047,68779.9375,3,5,85.901618,65.681176,9147.458947,8009.087955,255,692794822,693791287,255,0.000605,0.000484,0.000121,120,565,1,3924,2,0,1,1,1,1,0,0,1,2,4,0,Normal,0
21356,0.02407,tcp,smtp,FIN,54,42,37938,3380,3946.821725,31,29,12375903.0,1096801.0,19,8,0.447528,0.573512,24.712936,0.937073,255,136126768,137200756,255,0.000795,0.000552,0.000243,703,80,0,0,1,0,3,1,1,1,0,0,0,4,1,0,Normal,0
15202,1.149091,tcp,http,FIN,12,18,1580,10168,25.23734,31,29,10087.97363,66863.28906,3,5,104.430635,67.56547,9829.816319,7913.824213,255,3702079320,3699458674,255,0.000599,0.000475,0.000124,132,565,1,3924,2,0,2,1,1,1,0,0,1,5,2,0,Normal,0
18261,0.042401,tcp,-,FIN,22,24,1920,4312,1061.295703,31,29,345840.9063,779792.9375,6,6,2.1014,1.815,214.924275,194.782669,255,3157304134,1008056927,255,0.000791,0.000648,0.000143,87,180,0,0,8,0,4,1,1,2,0,0,0,2,14,0,Normal,0
31981,0.029153,tcp,-,FIN,52,54,3182,39076,3601.687578,31,29,856447.0,10524611.0,7,20,0.57498,0.543577,34.435285,33.210065,255,2601546076,456620447,255,0.000996,0.000878,0.000118,61,724,0,0,14,0,4,1,1,5,0,0,0,4,9,0,Normal,0
75154,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,11,2,2,2,1,9,0,0,0,2,10,0,Normal,0
46429,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
14185,1.160365,tcp,http,FIN,14,18,1684,10168,26.715732,31,29,10782.81445,66213.64844,3,5,89.232459,68.225059,8837.241388,7737.491924,255,1961447359,1974477233,255,0.000663,0.000535,0.000128,120,565,1,3924,2,0,2,1,1,5,0,0,1,3,1,0,Normal,0
7268,2.520671,tcp,http,FIN,348,746,18578,1087890,433.614719,31,29,58793.87109,3448072.5,2,370,7.263306,3.382754,494.295814,313.773456,255,255630354,256637180,255,0.000658,0.000516,0.000142,53,1458,1,524288,2,0,4,1,1,1,0,0,1,1,2,0,Normal,0
30810,0.637595,tcp,-,FIN,226,438,13038,548216,1039.845046,31,29,162874.5469,6862852.0,21,197,2.8705,1.457936,639.974262,454.594119,255,416033939,420202761,255,0.000588,0.000474,0.000114,58,1252,0,0,7,0,4,3,1,3,0,0,0,5,4,0,Normal,0
21526,0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,2,0,0,0,1,4,0,Normal,0
106787,1.205849,tcp,ftp,FIN,12,12,570,682,19.073697,254,252,3469.754395,4153.090332,3,4,109.499544,101.084094,6361.80697,157.050922,255,829521784,4096763500,255,0.134803,0.093923,0.04088,48,57,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
30056,0.024411,tcp,-,FIN,60,62,3614,50036,4956.781715,31,29,1164720.75,16133382.0,7,24,0.405068,0.388016,21.42263,20.733892,255,1808150433,1808547748,255,0.000899,0.000734,0.000165,60,807,0,0,8,0,4,1,1,2,0,0,0,2,6,0,Normal,0
46996,1.608159,tcp,-,CON,6,2,978,86,4.352804,62,252,4054.325684,213.90921,2,1,321.6318,0.007,21197.77947,0.0,255,3642145120,1184990279,255,1.494783,1.1393,0.355483,163,43,0,0,5,3,5,2,1,3,0,0,0,2,3,0,Normal,0
44981,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Normal,0
4195,0.001645,udp,-,CON,4,4,528,304,4255.319271,31,29,1925835.875,1108814.625,0,0,0.423333,0.200333,0.593734,0.279073,0,0,0,0,0.0,0.0,0.0,132,76,0,0,4,0,4,1,1,3,0,0,0,5,6,0,Normal,0
17518,0.001061,udp,dns,CON,2,2,146,178,2827.521083,31,29,550424.125,671065.0,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,3,2,0,Normal,0
33381,0.004716,tcp,-,FIN,18,18,4320,2456,7421.543596,31,29,6921119.5,3935538.5,7,7,0.259588,0.248706,12.84315,0.333044,255,689200390,2842087072,255,0.000603,0.000482,0.000121,240,136,0,0,5,0,2,1,1,1,0,0,0,3,5,0,Normal,0
90057,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Normal,0
29074,0.029927,tcp,-,FIN,60,62,3614,50036,4043.171663,31,29,950045.125,13159755.0,7,24,0.519035,0.480508,29.577911,28.865506,255,2085308173,4235211197,255,0.000753,0.000607,0.000146,60,807,0,0,5,0,4,1,1,3,0,0,0,1,4,0,Normal,0
34330,0.001545,udp,-,CON,4,4,544,304,4530.744318,31,29,2112621.25,1180582.5,0,0,0.392333,0.186667,0.549186,0.259745,0,0,0,0,0.0,0.0,0.0,136,76,0,0,3,0,5,1,1,3,0,0,0,5,8,0,Normal,0
5122,0.00721,udp,-,CON,4,4,568,304,970.873793,31,29,472676.8438,252981.9688,0,0,1.177,1.922,1.657459,2.712463,0,0,0,0,0.0,0.0,0.0,142,76,0,0,11,0,9,1,1,3,0,0,0,9,9,0,Normal,0
40314,0.1577,tcp,-,FIN,72,74,4238,63618,919.46733,31,29,212048.1875,3183715.75,7,30,2.216099,2.15374,126.205076,124.740179,255,2543117934,2577558755,255,0.000591,0.000472,0.000119,59,860,0,0,9,0,7,1,1,4,0,0,0,4,12,0,Normal,0
17589,0.001055,udp,dns,CON,2,2,146,178,2843.601894,31,29,553554.5,674881.5,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,3,1,1,1,0,0,0,5,2,0,Normal,0
8692,0.001051,udp,dns,CON,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.005,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,3,1,1,0,0,0,5,1,0,Normal,0
19038,0.086247,tcp,-,FIN,62,60,3718,49932,1402.947396,31,29,339397.3125,4554361.5,7,24,1.431633,1.477914,101.84397,2.869442,255,1120763041,1121068516,255,0.000636,0.000518,0.000118,60,832,0,0,13,0,4,1,1,5,0,0,0,4,8,0,Normal,0
5758,1.007468,tcp,http,FIN,14,18,1684,10168,30.770209,31,29,12419.25293,76262.47656,3,5,77.470846,59.231,8768.690516,7677.317653,255,943244650,3093778056,255,0.000723,0.000538,0.000185,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,1,0,Normal,0
65563,0.790269,tcp,-,FIN,14,12,1086,678,31.634797,254,252,10214.24316,6296.589844,4,4,60.789923,60.755547,2984.595309,84.033898,255,3295539218,618292009,255,0.170606,0.12119,0.049416,78,57,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
5919,0.001013,udp,dns,CON,2,2,146,178,2961.500406,31,29,576505.4375,702862.75,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,3,5,0,Normal,0
39452,0.014909,tcp,-,FIN,44,46,2766,27770,5969.54854,31,29,1450935.625,14577503.0,7,16,0.347429,0.325636,19.367264,18.504394,255,1962500460,4108195951,255,0.000716,0.000571,0.000145,63,604,0,0,12,0,2,1,1,1,0,0,0,6,4,0,Normal,0
18902,0.004229,tcp,ftp-data,FIN,14,8,8928,424,4965.713124,31,29,15684087.0,701820.8125,4,1,0.325308,0.511429,17.225351,1.129405,255,1332770584,1345212209,255,0.000624,0.000517,0.000107,638,53,0,0,6,0,5,1,1,7,0,0,0,8,3,0,Normal,0
6441,0.015806,tcp,-,FIN,40,40,2542,19266,4998.101772,31,29,1254713.375,9507781.0,7,13,0.418838,0.399684,25.799449,0.642419,255,878086618,908964576,255,0.000763,0.000609,0.000154,64,482,0,0,3,0,1,1,1,1,0,0,0,2,3,0,Normal,0
6818,0.58281,tcp,-,FIN,122,126,7816,15132,423.8088,31,29,106408.6094,206063.7344,30,32,4.853483,4.658032,403.891522,400.565883,255,722724741,2869174159,255,0.000682,0.000553,0.000129,64,120,0,0,4,0,3,1,1,3,0,0,0,1,6,0,Normal,0
6832,0.001679,udp,-,CON,4,4,536,304,4169.148355,31,29,1915425.875,1086361.0,0,0,0.424333,0.207,0.596562,0.285671,0,0,0,0,0.0,0.0,0.0,134,76,0,0,5,0,5,1,1,3,0,0,0,3,9,0,Normal,0
12739,0.000954,udp,dns,CON,2,2,146,178,3144.654127,31,29,612159.3125,746331.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,1,0,0,0,5,1,0,Normal,0
107973,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
