id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
108753,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.796,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
73232,0.783416,tcp,-,FIN,10,6,606,268,19.146916,254,252,5575.582031,2287.418213,2,1,80.83,127.728,4204.663569,197.720547,255,372997712,3802448609,255,0.228833,0.144773,0.08406,61,45,0,0,15,1,3,2,1,10,0,0,0,4,10,0,Normal,0
40988,1e-05,udp,-,INT,2,0,1098,0,100000.0025,254,0,439200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,8,2,3,3,1,8,0,0,0,3,8,0,Normal,0
32623,0.065903,tcp,-,FIN,50,50,3062,32642,1502.207778,31,29,364292.9688,3883283.0,7,18,1.338551,1.322857,80.087938,2.087753,255,868023217,3091683522,255,0.001238,0.00108,0.000158,61,653,0,0,7,0,2,1,1,1,0,0,0,2,12,0,Normal,0
10251,1.023785,tcp,smtp,FIN,52,42,37268,3380,90.839386,31,29,285622.4688,25786.66406,18,8,20.067274,24.958586,1658.606118,53.596848,255,3059219407,1077415312,255,0.000598,0.00048,0.000118,717,80,0,0,2,0,5,1,1,3,0,0,0,10,2,0,Normal,0
13398,0.063017,tcp,-,FIN,90,92,5174,83812,2872.240676,31,29,649602.4375,10524271.0,7,39,0.712182,0.692856,47.679723,46.692592,255,4274314984,2129257751,255,0.000817,0.000651,0.000166,57,911,0,0,2,0,2,1,1,1,0,0,0,3,3,0,Normal,0
32489,0.020301,tcp,smtp,FIN,52,40,37210,3276,4482.537964,31,29,14381558.0,1259051.375,18,8,0.39904,0.508462,21.781387,0.971012,255,195507374,2341897401,255,0.000583,0.000468,0.000115,716,82,0,0,1,0,2,1,1,1,0,0,0,3,1,0,Normal,0
40044,0.001365,udp,dns,CON,2,2,146,178,2197.802145,31,29,427838.8125,521611.7188,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,1,3,0,Normal,0
101890,0.157659,tcp,-,CON,6,2,986,86,44.399624,62,252,41710.27344,2181.924316,2,1,31.5318,0.004,1939.282068,0.0,255,3391334193,1136585501,255,0.135311,0.08659,0.048721,164,43,0,0,8,3,5,5,1,8,0,0,0,5,9,0,Normal,0
65560,0.77854,tcp,-,FIN,14,12,1086,678,32.111387,254,252,10368.125,6391.450684,4,4,59.887691,66.122,2943.496341,81.833484,255,297702426,3659937369,255,0.102539,0.05045,0.052089,78,57,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
13513,0.143115,udp,-,CON,4,4,528,304,48.911715,31,29,22136.04492,12744.99512,0,0,42.672668,7.673333,60.334828,10.84254,0,0,0,0,0.0,0.0,0.0,132,76,0,0,2,0,3,1,1,1,0,0,0,2,11,0,Normal,0
40665,0.03136,tcp,smtp,FIN,52,42,37502,3380,2965.561189,31,29,9382908.0,841836.75,18,8,0.608294,0.751659,35.529452,1.541478,255,2755895073,611516056,255,0.000669,0.000539,0.00013,721,80,0,0,1,0,2,1,1,3,0,0,0,4,2,0,Normal,0
113873,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.82,0.0,10.954526,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
