id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
31644,0.462453,tcp,-,FIN,28,30,4480,3080,123.255767,31,29,74731.91406,51516.58594,7,7,17.115407,15.926482,925.538826,23.241762,255,815377203,1036110994,255,0.000726,0.000582,0.000144,160,103,0,0,12,0,3,1,1,5,0,0,0,4,14,0,Normal,0
111235,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
109786,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.696,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,4,1,Normal,0
22914,0.029959,tcp,-,FIN,72,74,4238,63516,4839.947824,31,29,1116192.125,16731666.0,7,30,0.423571,0.403164,0.0,21.619567,255,3530997941,1381669136,255,0.000646,0.000525,0.000121,59,858,0,0,6,0,1,1,1,1,0,0,0,3,12,0,Normal,0
31701,0.05374,tcp,-,FIN,60,62,3614,50036,2251.581753,31,29,529065.875,7328470.5,7,24,0.919379,0.870869,58.457038,57.004997,255,2737471310,2737758002,255,0.000758,0.000612,0.000146,60,807,0,0,8,0,2,1,1,2,0,0,0,5,5,0,Normal,0
71309,0.411951,tcp,-,FIN,10,8,502,354,41.267043,254,252,8777.743164,6020.133301,2,1,44.732,50.36343,3135.803201,105.61057,255,2920628718,2530806338,255,0.108867,0.059399,0.049468,50,44,0,0,10,1,4,4,1,9,0,0,0,4,9,0,Normal,0
13231,1.119202,tcp,http,FIN,14,18,1684,10168,27.698306,31,29,11179.39356,68648.91406,3,5,86.066538,65.730059,8820.064435,7722.397249,255,1251774093,1252799544,255,0.00199,0.001788,0.000202,120,565,1,3924,2,0,2,2,1,1,0,0,1,4,1,0,Normal,0
1304,2.191199,tcp,-,FIN,24,24,2024,4312,21.449443,31,29,7082.879883,15089.45508,6,6,99.584591,95.242437,6428.442257,174.508172,255,3596677699,3596988474,255,0.000744,0.000614,0.00013,84,180,0,0,4,0,2,1,1,1,0,0,0,1,3,0,Normal,0
39515,1.073039,tcp,http,FIN,14,18,1684,10168,28.889908,31,29,11660.33984,71602.24219,3,5,82.515615,63.087588,8781.731837,7688.900989,255,1269728303,1270702100,255,0.000712,0.000545,0.000167,120,565,1,3924,1,0,4,1,1,1,0,0,1,3,2,0,Normal,0
40022,1.053296,tcp,http,FIN,12,18,1580,10168,27.532622,31,29,11005.4541,72944.35938,3,5,95.721726,61.928709,9718.098703,7838.473339,255,754755593,2905791783,255,0.000615,0.000498,0.000117,132,565,1,3924,2,0,4,2,1,6,0,0,1,4,4,0,Normal,0
17752,0.004774,udp,-,CON,4,4,568,304,1466.275651,31,29,713866.75,382069.5313,0,0,1.215,1.1,1.711906,1.546442,0,0,0,0,0.0,0.0,0.0,142,76,0,0,14,0,3,1,1,4,0,0,0,5,6,0,Normal,0
70556,0.169291,tcp,-,FIN,10,6,1612,268,88.604826,254,252,68568.32031,10585.32324,2,1,18.048,28.855,1040.387077,47.047492,255,1671090934,4211948956,255,0.036638,0.025013,0.011625,161,45,0,0,9,1,4,4,1,9,0,0,0,5,9,0,Normal,0
31852,0.002158,udp,-,CON,4,4,520,304,3243.744356,31,29,1445783.25,845227.125,0,0,0.591333,0.209667,0.831322,0.288033,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,4,1,1,3,0,0,0,6,9,0,Normal,0
5372,0.088821,tcp,ftp-data,FIN,14,8,8928,424,236.43057,31,29,746760.3125,33415.51953,4,1,6.832384,12.598,753.820992,30.839078,255,745175593,1508334458,255,0.000569,0.000456,0.000113,638,53,0,0,4,0,3,1,1,4,0,0,0,5,3,0,Normal,0
18826,38.700665,arp,-,CON,2,2,56,92,0.077518,0,0,5.788014,9.508881,0,0,38700.512,38700.516,12.441947,0.0,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,1,1,1,1,0,0,0,1,1,0,Normal,0
