id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
8323,0.103853,tcp,-,FIN,38,40,2438,19266,741.432586,31,29,182873.8594,1447045.25,7,13,2.79827,2.649615,158.272213,154.601515,255,543505878,2780436191,255,0.000641,0.000515,0.000126,64,482,0,0,7,0,1,1,1,2,0,0,0,1,4,0,Normal,0
47879,0.619009,tcp,-,FIN,10,6,534,268,24.23228,254,252,6216.387695,2894.949707,2,1,58.052667,107.624398,2966.669148,146.581781,255,3392767756,4266151980,255,0.17986,0.080878,0.098982,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
1522,0.00101,udp,dns,CON,2,2,132,164,2970.297008,31,29,522772.2813,649504.9375,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,4,1,1,1,0,0,0,8,2,0,Normal,0
47758,1.042829,tcp,ftp,FIN,14,12,662,682,23.973249,254,252,4717.935547,4802.321289,3,4,80.217613,88.375727,4220.515429,121.148641,255,3109201071,1394342647,255,0.106447,0.052189,0.054258,47,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Normal,0
25907,0.00108,udp,dns,CON,2,2,130,162,2777.777885,31,29,481481.5,600000.0,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,2,1,1,0,0,0,5,3,0,Normal,0
2392,0.013244,tcp,-,FIN,16,18,1540,1644,2491.694303,31,29,872244.0,938085.125,4,4,0.862533,0.751412,59.544038,1.371584,255,3692625140,3702970184,255,0.000587,0.000465,0.000122,96,91,0,0,6,0,8,6,1,6,0,0,0,9,9,0,Normal,0
17548,0.111936,tcp,-,FIN,122,126,7814,14990,2206.618009,31,29,553887.9375,1062893.0,30,32,0.937471,0.891776,86.039686,2.439448,255,333022455,2479344622,255,0.000577,0.000461,0.000116,64,119,0,0,7,0,1,1,1,1,0,0,0,2,4,0,Normal,0
37514,0.031915,tcp,smtp,FIN,54,42,37808,3380,2976.656598,31,29,9301707.0,827197.1875,19,8,0.595547,0.765171,36.928981,1.248651,255,3309816965,1165462774,255,0.000664,0.000539,0.000125,700,80,0,0,1,0,4,1,1,2,0,0,0,7,1,0,Normal,0
35212,0.001045,udp,dns,CON,2,2,132,164,2870.813285,31,29,505263.125,627751.1875,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,2,1,4,0,0,0,8,1,0,Normal,0
8091,0.017237,tcp,-,FIN,48,50,2974,30506,5627.429312,31,29,1351975.375,13875268.0,7,18,0.359043,0.339633,20.417411,18.87816,255,3276372732,3276680661,255,0.00071,0.000586,0.000124,62,610,0,0,8,0,2,1,1,3,0,0,0,7,5,0,Normal,0
74182,0.642976,tcp,-,FIN,10,6,614,268,23.329021,254,252,6880.505859,2787.040283,2,1,61.031333,108.693398,3305.028605,149.984156,255,1394740515,3776940805,255,0.139531,0.0995,0.040031,61,45,0,0,12,1,3,1,1,12,0,0,0,4,12,0,Normal,0
39560,0.005416,tcp,-,FIN,18,18,4016,2456,6462.334069,31,29,5602659.0,3426883.5,7,7,0.297647,0.289882,14.902994,0.388415,255,4255112518,2112797970,255,0.000607,0.000483,0.000124,223,136,0,0,9,0,3,1,1,3,0,0,0,10,4,0,Normal,0
