id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
22174,0.001603,udp,-,CON,4,4,544,304,4366.812275,31,29,2036182.125,1137866.5,0,0,0.402,0.206333,0.564271,0.287558,0,0,0,0,0.0,0.0,0.0,136,76,0,0,7,0,2,1,1,3,0,0,0,3,4,0,Normal,0
24952,0.045942,tcp,-,FIN,72,74,4238,63516,3156.153339,31,29,727874.25,10910800.0,7,30,0.64262,0.621589,36.593684,36.352989,255,2447197584,2451671287,255,0.000936,0.000556,0.00038,59,858,0,0,12,0,2,1,1,1,0,0,0,5,5,0,Normal,0
106438,0.701495,tcp,-,FIN,10,6,1802,268,21.382904,254,252,18497.63672,2554.544189,2,1,66.943556,123.544797,3678.557669,179.263828,255,1498705868,3826962105,255,0.250445,0.08377,0.166675,180,45,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
28079,0.042225,tcp,-,FIN,22,24,2054,2478,1065.719373,31,29,371533.4688,449970.4063,6,6,1.993714,1.812217,247.987034,229.387039,255,882332926,3032197100,255,0.000665,0.000535,0.00013,93,103,0,0,2,0,3,1,1,2,0,0,0,3,5,0,Normal,0
26309,0.290175,tcp,-,FIN,22,24,2054,2478,155.078837,31,29,54063.92969,65477.73047,6,6,13.801,12.589261,846.065531,812.603505,255,2201888,2147888545,255,0.000763,0.000613,0.00015,93,103,0,0,8,0,1,1,1,4,0,0,0,1,6,0,Normal,0
74187,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,12,2,2,1,1,12,0,0,0,2,12,0,Normal,0
21835,0.068005,tcp,-,FIN,72,74,4238,63516,2132.196067,31,29,491728.5313,7370987.0,7,30,0.952915,0.923658,61.485185,60.404788,255,3629516952,3629803104,255,0.000715,0.000568,0.000147,59,858,0,0,8,0,1,1,1,4,0,0,0,2,8,0,Normal,0
2524,0.004772,udp,-,CON,4,4,568,312,1466.890188,31,29,714165.9375,392288.3438,0,0,1.235667,1.074,1.738305,1.507552,0,0,0,0,0.0,0.0,0.0,142,78,0,0,5,0,5,1,1,3,0,0,0,5,6,0,Normal,0
33209,0.209881,tcp,-,FIN,40,42,2542,23508,385.932994,31,29,94491.64063,874743.3125,7,14,5.373103,5.104854,0.0,330.429918,255,218743008,2597879242,255,0.000715,0.000578,0.000137,64,560,0,0,9,0,1,1,1,2,0,0,0,2,6,0,Normal,0
15027,1.006315,tcp,http,FIN,12,18,1580,10168,28.818014,31,29,11519.25586,76349.85156,3,5,91.443455,59.165003,9530.144399,7674.136488,255,144552900,145481295,255,0.00063,0.000507,0.000123,132,565,1,3924,3,0,10,2,2,4,0,0,4,4,2,0,Normal,0
110708,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.7,0.0,10.954515,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
43181,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,4,2,1,5,0,0,0,2,13,0,Normal,0
20456,0.000971,udp,dns,CON,2,2,130,162,3089.598348,31,29,535530.375,667353.25,0,0,0.002,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,2,1,1,0,0,0,5,2,0,Normal,0
46111,0.724931,tcp,-,FIN,10,8,2516,354,23.450508,254,252,24995.48242,3421.015137,2,1,78.461222,81.642141,5118.869076,122.369914,255,1280382453,2419165055,255,0.190235,0.153426,0.036809,252,44,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Normal,0
13493,0.004601,udp,-,CON,4,4,568,304,1521.40843,31,29,740708.5625,396435.5625,0,0,1.172667,1.039,1.650624,1.460175,0,0,0,0,0.0,0.0,0.0,142,76,0,0,11,0,5,2,1,3,0,0,0,5,4,0,Normal,0
40632,0.789697,tcp,-,FIN,122,126,7812,15048,312.778196,31,29,78490.86719,151237.75,30,32,6.523587,6.31328,423.9413,418.761124,255,2280088884,2281169087,255,0.000669,0.000531,0.000138,64,119,0,0,6,0,1,1,1,7,0,0,0,1,11,0,Normal,0
26402,0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,8,2,2,5,0,0,0,5,6,0,Normal,0
108852,59.999905,arp,-,INT,2,0,92,0,0.016667,0,0,6.133343,0.0,0,0,60000.596,0.0,0.692,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
26845,0.081961,tcp,smtp,FIN,52,42,37210,3380,1134.68603,31,29,3562182.0,322104.4063,18,8,1.63248,1.98661,207.561586,6.860316,255,1560017328,1563271127,255,0.000626,0.000509,0.000117,716,80,0,0,3,0,1,2,1,3,0,0,0,6,3,0,Normal,0
45600,1.362597,tcp,-,FIN,10,8,2516,354,12.476176,254,252,13298.13574,1820.053955,2,1,143.71,180.138578,8145.516697,277.966219,255,2681968309,615082367,255,0.19746,0.101624,0.095836,252,44,0,0,4,1,2,2,2,2,0,0,0,3,2,0,Normal,0
16344,0.062503,tcp,-,FIN,68,70,4014,59460,2191.894698,31,29,506215.6875,7501847.5,7,28,0.928164,0.910779,0.0,57.829687,255,1556546846,1573280205,255,0.000741,0.000566,0.000175,59,849,0,0,5,0,2,1,1,3,0,0,0,4,5,0,Normal,0
66825,0.820373,tcp,-,FIN,14,14,778,764,32.911858,254,252,7050.45166,6923.679688,4,4,63.105618,57.036,3872.921634,107.521586,255,3473623793,1702196490,255,0.066924,0.04871,0.018214,56,55,0,0,5,1,2,1,1,5,0,0,0,1,6,0,Normal,0
5257,0.013361,tcp,-,FIN,16,18,1540,1644,2469.874925,31,29,864605.9375,929870.5,4,4,0.8694,0.759118,60.615503,1.392437,255,1609820041,3765671150,255,0.00058,0.000453,0.000127,96,91,0,0,15,0,7,6,1,7,0,0,0,10,13,0,Normal,0
27920,0.005889,tcp,-,FIN,22,24,2054,2478,7641.36538,31,29,2663949.75,3226354.25,6,6,0.27785,0.229261,16.582672,13.299659,255,892660562,892958680,255,0.000748,0.000607,0.000141,93,103,0,0,8,0,1,1,1,2,0,0,0,2,5,0,Normal,0
29152,1.486676,tcp,ftp,FIN,52,54,2934,3742,70.62736,31,29,15486.89844,19764.89844,11,15,29.144569,28.040717,2442.410637,92.797297,255,3501982355,3498771685,255,0.000639,0.000515,0.000124,56,69,0,0,1,0,5,1,1,7,1,1,0,2,1,0,Normal,0
451,9.046863,tcp,http,FIN,8,10,1052,824,1.879104,31,29,814.425964,656.139038,2,2,1292.325571,1005.143312,107611.1904,2835.24725,255,4109066880,4110190714,255,0.000709,0.000569,0.00014,132,82,1,83,5,0,6,5,1,1,0,0,1,8,6,0,Normal,0
8661,0.01806,tcp,-,FIN,16,18,1540,1644,1827.242463,31,29,639645.625,687929.125,4,4,1.1834,1.035,71.966282,2.20712,255,2921978404,776500241,255,0.000574,0.000462,0.000112,96,91,0,0,10,0,8,6,1,6,0,0,0,12,14,0,Normal,0
